#{"t_start": 1771242932.9811652, "env_id": "ALE/Pacman-v5"}
r,l,t
109.0,908,2982.3351
138.0,1236,2987.228717
82.0,869,2990.71506
109.0,1000,2994.771551
51.0,614,2997.228728
98.0,870,3000.690992
293.0,1114,3005.12106
106.0,816,3008.364628
107.0,888,3011.90273
79.0,834,3015.235823
108.0,838,3018.565028
115.0,932,3022.258337
126.0,1108,3026.777888
97.0,730,3029.684887
103.0,972,3033.591551
106.0,1018,3037.650698
53.0,539,3039.806952
530.0,908,3043.550211
116.0,884,3047.048577
71.0,761,3050.113809
122.0,832,3053.427046
109.0,960,3057.33436
386.0,842,3060.69577
428.0,1092,3065.029934
95.0,928,3068.71835
99.0,1028,3072.823864
78.0,1112,3077.258957
81.0,814,3080.529957
91.0,880,3084.046372
69.0,1010,3088.156787
253.0,998,3092.11506
215.0,936,3095.844177
231.0,1054,3100.049563
170.0,984,3103.958083
226.0,962,3107.786148
119.0,918,3111.424313
108.0,766,3114.472551
97.0,996,3118.555012
79.0,648,3121.257012
98.0,722,3124.168578
209.0,974,3128.054801
111.0,840,3131.412217
160.0,828,3134.716596
116.0,720,3137.583596
183.0,1016,3141.666897
113.0,798,3144.909002
124.0,1406,3150.588285
120.0,1044,3154.872781
144.0,706,3157.688851
106.0,892,3161.237123
111.0,950,3165.099454
120.0,1044,3169.327608
104.0,872,3172.804762
104.0,828,3176.11008
125.0,1050,3180.287192
104.0,854,3183.773584
244.0,934,3187.492181
92.0,1482,3193.431553
154.0,948,3197.243871
94.0,1038,3201.367606
111.0,1090,3205.716118
75.0,1156,3210.337731
264.0,1356,3215.812686
101.0,847,3219.213881
110.0,836,3222.528063
136.0,940,3226.267063
114.0,848,3229.654837
183.0,1276,3234.769315
239.0,1074,3239.07078
93.0,714,3241.89978
113.0,800,3245.152492
182.0,829,3248.481539
128.0,884,3252.016591
109.0,924,3255.686098
111.0,772,3258.754524
259.0,1018,3262.814753
114.0,804,3266.010807
110.0,784,3269.142113
402.0,1024,3273.215667
160.0,992,3277.25452
289.0,980,3281.157952
247.0,928,3284.849058
121.0,1136,3289.380227
108.0,770,3292.455534
251.0,902,3296.036942
145.0,946,3299.813071
123.0,1024,3303.886675
287.0,1400,3309.568214
107.0,928,3313.263656
176.0,1096,3317.627867
97.0,810,3320.845086
112.0,858,3324.258561
133.0,904,3327.901845
114.0,966,3331.758044
125.0,828,3335.056301
111.0,896,3338.738798
138.0,863,3342.174034
105.0,1092,3346.611151
172.0,906,3350.243727
127.0,874,3353.86878
330.0,1232,3358.855129
107.0,924,3362.570515
61.0,734,3365.515636
79.0,942,3369.465707
113.0,928,3373.279883
249.0,842,3376.6366
128.0,1148,3381.207067
100.0,896,3384.777067
82.0,796,3387.960354
90.0,1030,3392.067667
162.0,958,3395.905221
398.0,875,3399.413599
97.0,950,3403.342129
96.0,936,3407.085552
99.0,982,3411.006665
96.0,1098,3415.37289
101.0,1070,3419.643634
98.0,804,3422.847955
125.0,1310,3428.095493
88.0,828,3431.409618
196.0,900,3435.23049
92.0,938,3439.14915
95.0,916,3442.806642
